,Unnamed: 0,venue_id,name,lat,lng,address,distance,postal_code,cc,city,state,country,category,tip_count,likes,rating,price_tier,reservations,diningOptions,payments,outdoorSeating,serves
89,89,4bfafea6f214a593769eae0e,Best Western Kom Hotel,59.3395124,18.0626343,Döbelnsgatan 17,5247,,SE,Stockholm,Storstockholm,Sverige,Hotel,26.0,50.0,6.2,,,,Credit Cards: Yes,,
90,90,4adcdae8f964a5203d5921e3,Elite Hotel Adlon,59.33340575072578,18.056849039328068,Vasagatan 42,4684,,SE,Stockholm,Storstockholm,Sverige,Hotel,11.0,20.0,6.2,,Yes,,Credit Cards: Yes (incl. American Express & MasterCard),,
91,91,4bff8f97ca1920a10ff2ec81,First Kungsbron Hotel,59.33207505236285,18.0534160601036,Västra Järnvägsgatan 17,4613,,SE,Stockholm,Storstockholm,Sverige,Hotel,17.0,20.0,5.9,,,,Credit Cards: Yes,,
92,92,4adcdae9f964a5205b5921e3,Clarion Hotel Amaranten,59.331350199999996,18.045171799999935,Kungsholmsgatan 31,4735,,SE,Stockholm,Storstockholm,Sverige,Hotel,51.0,101.0,5.9,,,,Credit Cards: Yes (incl. American Express),,
93,93,5077494be4b0347051bc9c79,Ibis Styles Stockholm Odenplan,59.34237083148924,18.046766872189774,Vastmannagatan 61,5818,,SE,Stockholm,Storstockholm,Sverige,Hotel,6.0,27.0,6.3,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
94,94,4adcdae9f964a5206d5921e3,Lady Hamilton Hotel,59.3257162,18.0692671,Storkyrkobrinken 5,3666,,SE,Stockholm,Storstockholm,Sverige,Hotel,6.0,7.0,6.0,,,,Credit Cards: Yes,,
95,95,4adcdae8f964a5203e5921e3,Hotel Kung Carl,59.33633888672399,18.071594796295127,Birger Jarlsgatan 21,4806,,SE,Stockholm,Storstockholm,Sverige,Hotel,29.0,35.0,5.9,,,,Credit Cards: Yes (incl. American Express),,
96,96,4b483390f964a520ff4926e3,Eken,59.32072605349546,18.069291906078785,Guldgränd 8,3127,,SE,Stockholm,Storstockholm,Sverige,Restaurant,29.0,56.0,7.1,2.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Lunch, Dinner, Dessert, "
97,97,4c2e1978987f20a192854aaa,Hotell Bema,59.33769742483283,18.053734525379685,Upplandsgatan 13,5193,,SE,Stockholm,Storstockholm,Sverige,Hotel,5.0,5.0,6.1,,,,Credit Cards: Yes,,
98,98,4e0d8b2aa8099e1525ffcade,Best Western Hotel Bentleys,59.3375888807032,18.057386122482054,Drottninggatan 77,5118,,SE,Stockholm,Storstockholm,Sverige,Hotel,16.0,36.0,5.7,,,,Credit Cards: Yes,,
99,99,4d1c90a909546dcb2233d338,Reimersholmen Hotel,59.318314381478146,18.025112586308282,Reimersholmsgatan 5,4314,,SE,Stockholm,Storstockholm,Sverige,Hotel,8.0,10.0,5.8,,,,Credit Cards: Yes,,
100,100,4b7143d6f964a520913e2de3,Sheraton 360° Restaurant and Bar,59.328746620955954,18.061799367562895,Tegelbacken 6,4103,,SE,Stockholm,Storstockholm,Sverige,Hotel Bar,13.0,30.0,7.4,3.0,Yes,,Credit Cards: Yes,No,Brunch
101,101,53c6b1a2498e684dd009901a,Scandic Klara,59.33385479356277,18.06252854037904,Slöjdgatan 7,4638,,SE,Stockholm,Storstockholm,Sverige,Hotel,10.0,40.0,5.8,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
102,102,4be70e59d4f7c9b60b662720,Good Morning+ Hägersten,59.289702191756184,17.95386306837107,Västertorpsvägen 131,7387,,SE,Stockholm,Storstockholm,Sverige,Hotel,12.0,22.0,5.9,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
103,103,4adcdae9f964a5206c5921e3,Lord Nelson Hotel,59.325317000000005,18.0689923,22 Västerlånggatan,3626,,SE,Stockholm,Storstockholm,Sverige,Hotel,9.0,11.0,5.9,,,,Credit Cards: Yes,,
104,104,4b7038f5f964a520630c2de3,Belgobaren,59.332770999999994,18.058334,Bryggargatan 12,4590,,SE,Stockholm,Storstockholm,Sverige,Gastropub,47.0,150.0,7.6,3.0,Yes,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, "
105,105,4cbb3decdd41a35dc001eda0,Cocktailbaren,59.31474050317046,18.073398519239603,Götgatan 51,2423,,SE,Stockholm,Storstockholm,Sverige,Hotel Bar,5.0,14.0,6.4,3.0,,,Credit Cards: Yes,Yes,
106,106,4b068a3bf964a520dfec22e3,Berns,59.33242168680171,18.074046352822844,Berzelii Park,4355,,SE,Stockholm,Storstockholm,Sverige,Nightclub,72.0,354.0,7.9,3.0,Yes,,Credit Cards: Yes (incl. American Express),Yes,
107,107,4f565110e4b0ffe19722fe2f,Scandic Foresta,59.360123,18.120420000000003,Herserudsvägen 22,7694,,SE,Lidingö,Storstockholm,Sverige,Hotel,3.0,16.0,6.2,,,,Credit Cards: Yes,,
108,108,4bf530b8e5eba593f26f2090,Hotel Riddargatan,59.33448201207308,18.07671055067568,Riddargatan 14,4567,,SE,Stockholm,Storstockholm,Sverige,Hotel,19.0,18.0,5.5,,,,Credit Cards: Yes,,
109,109,4bf632a45e800f470f01e7d4,Forenom Aparthotel,59.334343676582954,17.978919314893588,Vidängsvägen 9,7479,,SE,Stockholm,Storstockholm,Sverige,Hotel,7.0,9.0,6.1,,,,Credit Cards: Yes,,
110,110,4adcdaeaf964a520835921e3,af Chapman Hostel,59.325248832721435,18.080727938930035,Flaggmansvägen 8,3526,,SE,Stockholm,Storstockholm,Sverige,Hostel,14.0,43.0,8.1,,Yes,,Credit Cards: Yes,,
111,111,4adcdae9f964a5207e5921e3,Wasa Park Hotell,59.3390093,18.0388467,Sankt eriksplan 1,5658,,SE,Stockholm,Storstockholm,Sverige,Hotel,3.0,3.0,5.9,,,,,,
112,112,4bf3e8843f86c9b68098b21c,Villa Brevik,59.34802128565326,18.213411569595337,Södra Kungsvägen 254,9542,,SE,Lidingö,Storstockholm,Sverige,Hotel,4.0,3.0,6.3,,,,,,
113,113,4bd1a5c25e0cce72ccc6a184,Acapulco Hotell Stockholm,59.30944306772078,18.080939444978192,Bjurholmsplan 23,1770,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,,,
114,114,4b543997f964a520f4b427e3,Scandic Norra Bantorget,59.33677457767844,18.056450437288735,Wallingatan 15,5047,,SE,Stockholm,Storstockholm,Sverige,Hotel,18.0,25.0,5.7,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
115,115,4adcdae8f964a520425921e3,Elite Hotel Stockholm Plaza,59.33762404731129,18.06978855872913,Birger Jarlsgatan 29,4963,,SE,Stockholm,Storstockholm,Sverige,Hotel,18.0,24.0,5.6,,,,Credit Cards: Yes (incl. American Express),,
116,116,5745f6a3498ed94570efa907,Americain,59.33494391170779,18.061722858176392,Hötorget 13-15,4767,,SE,Stockholm,Storstockholm,Sverige,Cocktail Bar,6.0,26.0,8.5,3.0,Yes,,Credit Cards: Yes,Yes,
117,117,4af40a5bf964a520e2ef21e3,First Hotel Norrtull,59.3476714,18.040080300000003,Sankt eriksgatan 119,6506,,SE,Stockholm,Storstockholm,Sverige,Hotel,19.0,28.0,5.8,,,,Credit Cards: Yes (incl. American Express),,
118,118,4e4b09ddae600cc1e312a55d,Hotel Söder,59.31525106784729,18.077361947189146,Tjärhovsgatan 20,2436,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,Credit Cards: Yes,,
119,119,4c70447cdf6b8cfa5ccdb74d,2kronor,59.34499497621653,18.05568998237318,Surbrunnsgatan 46,5936,,SE,Stockholm,Storstockholm,Sverige,Hotel,7.0,6.0,5.9,,,,Credit Cards: Yes,,
120,120,4baba2c6f964a5206abb3ae3,Castanea Old Town Hostel,59.32475339350889,18.072757005991853,Surbrunnsgatan 46,3522,,SE,Stockholm,Storstockholm,Sverige,Hostel,9.0,20.0,7.7,,,,Credit Cards: Yes,,
121,121,4af9ee97f964a5205d1522e3,Crystal Plaza Hotel,59.33841828060665,18.068755988788904,Birger Jarlsgatan 35,5059,,SE,Stockholm,Storstockholm,Sverige,Hotel,12.0,22.0,5.5,,,,Credit Cards: Yes,,
122,122,55c35530498e17078b3a592a,Birka Hostel,59.33705057451517,18.063603864009377,Luntmakargatan 14,4968,,SE,Stockholm,Storstockholm,Sverige,Hotel,4.0,15.0,5.7,,,,,,
123,123,5940eb040ff4f92a642df7fd,Scandic No 53,59.334171607710715,18.05924162995229,Kungsgatan 53,4723,,SE,Stockholm,Storstockholm,Sverige,Hotel,39.0,19.0,5.2,,,,,,
124,124,4c011c249a950f47908908c6,Skanstulls Vandrarhem,59.30835671684754,18.08007438663183,Ringvägen 135,1654,,SE,Stockholm,Storstockholm,Sverige,Hostel,14.0,40.0,7.2,,Yes,,Credit Cards: Yes,,
125,125,51b07d59498e63aff401ae81,Residence Perseus,59.324378063936535,18.07345390319824,Baggensgatan 17,3474,,SE,Stockholm,Storstockholm,Sverige,Hotel,1.0,4.0,,,,,Credit Cards: Yes,,
126,126,5c9f533c04d1ae0039e61200,Hotel Gamla Stan,59.3246626,18.0754384,Skeppsbron 22,3488,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,1.0,,,Yes,,Credit Cards: Yes,,
127,127,4c2ac81ab34ad13a3de0e8ce,Sven Vintappare,59.32480127747559,18.068715802837843,Sven Vintappare Gränd 3,3574,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,,,
128,128,55fd0a71498ef8eb51ba492a,Gyllene Geten,59.325063,18.070503,Sven Vintappare Gränd 3,3580,,SE,Stockholm,Storstockholm,Sverige,Hotel,1.0,0.0,,,,,,,
129,129,4b9ba398f964a520b11536e3,Björk Bar & Grill,59.3311107208581,18.021297319341052,Rålambshovsleden 50,5473,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,34.0,59.0,7.1,2.0,Yes,Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Breakfast, Brunch, Lunch, Dinner, Dessert, "
130,130,51499ae47ab4c9f328716fef,Hostel Dalagatan,59.3399984511884,18.04740168472225,Dalagatan 30,5559,,SE,Stockholm,Storstockholm,Sverige,Hostel,11.0,15.0,7.7,,Yes,,Credit Cards: Yes (incl. American Express & MasterCard),,
131,131,50bafa20e4b0040a8578fd98,Hotell Älvsjö,59.27888454672722,18.00852884573759,Johan Skyttes väg,4571,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,1.0,,,,,Credit Cards: Yes,,
132,132,50485504e412350fd664f972,Rooftop Pool,59.334515955357254,18.053307717622637,Selma CitySpa+,4868,,SE,Stockholm,Storstockholm,Sverige,Hotel Pool,2.0,12.0,8.0,,Yes,,Credit Cards: Yes (incl. American Express & MasterCard),,"Breakfast, Brunch, "
133,133,4adcdae9f964a520675921e3,Hotell August Strindberg,59.33791899999999,18.052144000000002,Tegnérgatan 38,5247,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,3.0,,,,,Credit Cards: Yes,,
134,134,4adcdae9f964a520665921e3,Hotell Aldoria,59.33393672588935,18.03284595408586,Sankt Eriksgatan 38,5336,,SE,Stockholm,Storstockholm,Sverige,Hotel,9.0,2.0,,,,,Credit Cards: Yes,,
135,135,4c8e918f58668cfa8417d3ec,Connect Hotel City,59.33626491050085,18.028009491103045,Alströmetgatan 41,5703,,SE,Stockholm,Storstockholm,Sverige,Hotel,21.0,25.0,5.5,,,,Credit Cards: Yes,,
136,136,4adcdaeaf964a5208b5921e3,New World Hotel,59.290878384292135,18.024161903011137,Åbyvägen 20,3392,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,4.0,5.3,,,,,,
137,137,4d9c9e97ef8f3704578508ae,Nordic Spa & Fitness,59.32907438810439,18.076833065969687,Blasieholmshamnen 8,3967,,SE,Stockholm,Storstockholm,Sverige,Gym,4.0,13.0,8.1,,Yes,,Credit Cards: Yes,,
138,138,4adcdae8f964a520415921e3,Scandic Ariadne,59.348768924949454,18.113380429465863,Södra kajen 37,6370,,SE,Stockholm,Storstockholm,Sverige,Hotel,26.0,49.0,5.3,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
139,139,4c17f1476a21c9b66a48c897,Gustav Vasa Hotel,59.34232573772582,18.046655588917442,Västmannagatan 61,5815,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,1.0,,,,,,,
140,140,4e89c37bdab45be472174633,Pensionat Vasastan,59.34451007371436,18.05863047781006,Odengatan 38,5842,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,3.0,,,,,Credit Cards: Yes,,
141,141,4c89c249770fb60ce1efccc3,Hotel Metro,59.29940617098878,18.017109048081785,Vretensborgsvägen 14,3834,,SE,Stockholm,Storstockholm,Sverige,Hotel,9.0,0.0,5.1,,,,Credit Cards: Yes,,
142,142,5ac7edb06bdee60dc86aed69,Mornington Hotel Restaurant Breakfast,59.33783769999999,18.079393900000014,Nybrogatan 53,4930,,SE,Stockholm,Storstockholm,Sverige,Hotel,0.0,2.0,,1.0,,,,,Breakfast
143,143,4fbc75e1e4b0e32e56e82d2f,Best Western Hotel Farsta,59.23982133689846,18.112855382102985,Marbackagatan 21,6213,,SE,Farsta,Storstockholm,Sverige,Hotel,2.0,3.0,,,,,Credit Cards: Yes,,
144,144,4f689f5de4b0de0c91c0cd7e,2kronor City Hotel,59.33704657721732,18.05368442436396,Kammakargatan 62,5126,,SE,Stockholm,Storstockholm,Sverige,Bed & Breakfast,7.0,17.0,6.5,,,,,,
145,145,5ca4c49dd03360002cff68ce,Blique By Nobis,59.34602523299746,18.036103878997782,Gävlegatan 18,6429,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,1.0,,,Yes,,Credit Cards: Yes,,
146,146,552dede7498ef4f6f7a8b38f,Nacka Stadshotell,59.311423425317685,18.201477985936002,Ektorpsvägen 6,6986,,SE,Saltsjö-Boo,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,,,
147,147,4c05645e517d0f47187af415,Gärdet STF,59.34138304831851,18.11174552803005,Ektorpsvägen 6,5554,,SE,Stockholm,Storstockholm,Sverige,Hostel,6.0,9.0,7.2,,,,Credit Cards: Yes,,
148,148,4be9a9cba9900f475c991540,Best Western Hotel Karlaplan,59.340411944957644,18.08836162090301,Skeppargatan 82,5218,,SE,Stockholm,Storstockholm,Sverige,Hotel,12.0,17.0,5.2,,,,Credit Cards: Yes,,
149,149,55d98394498eab573be2843e,First Hotel Solna,59.354020999999996,17.998057,Bangatan 21,8297,,SE,Solna,Storstockholm,Sverige,Hotel,1.0,1.0,,,,,,,
150,150,58925db8326c5a6fe19ec69c,Biz Apartment,59.354147,17.99744,Bangatan 21,8329,,SE,Solna,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,,,
151,151,552b5350498e08ccd6794eed,2Home Hotel Apartments,59.36344948529718,17.979000371908512,Bangatan 21,9784,,SE,Solna,Storstockholm,Sverige,Hotel,1.0,6.0,5.6,,,,,,
152,152,4bbecea7006dc9b6acbdfb3f,Högberga Kursgård,59.339372283816395,18.204371911005374,Bangatan 21,8545,,SE,Solna,Storstockholm,Sverige,Hotel,2.0,3.0,,,,,Credit Cards: Yes,,
153,153,50a0a928e4b0c4d83d45e8a1,Stockholm Inn,59.33553240380368,18.05978583408628,Drottninggatan 67,4859,,SE,Stockholm,Storstockholm,Sverige,Hotel,5.0,2.0,5.1,,,,Credit Cards: Yes,,
154,154,4e52e408c65bea7986ccfa63,Hotel Ariston,59.367368564912006,18.150581599805058,Drottninggatan 67,9049,,SE,Lidingö,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,Credit Cards: Yes,,
155,155,543d4813498e78381ac909e7,Hotel by Maude,59.359689,17.98291,Smidesvägen 1,9317,,SE,Solna,Storstockholm,Sverige,Hotel,0.0,0.0,,,,,,,
156,156,4bc1bbf22a89ef3b64a9f288,Archipelago Hostel Old Town Stockholm,59.323628204225386,18.070155707000986,Stora Nygatan 38,3428,,SE,Stockholm,Storstockholm,Sverige,Hostel,6.0,14.0,6.7,,,,,,
157,157,5981decce4c459715590fedf,Best Western Plus Grow Hotel,59.358052,17.975501,Landsvägen 34,9442,,SE,Solna,Storstockholm,Sverige,Hotel,0.0,2.0,,,,,,,
158,158,4eb8414c0aaf1abee07d4dae,Scandic Malmen,59.314549,18.073579000000002,Götgatan 49-51,2400,,SE,Stockholm,Storstockholm,Sverige,Hotel,29.0,22.0,4.6,,Yes,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Breakfast, Brunch, Lunch, Dinner, Dessert, "
159,159,5940e835a0215b4f10ab1bd0,Scandic Park,59.3407282033323,18.075570300596546,Karlavägen 43,5266,,SE,Stockholm,Storstockholm,Sverige,Hotel,18.0,8.0,4.9,,,,Credit Cards: Yes (incl. American Express & MasterCard),,
160,160,4adcdae8f964a5203c5921e3,Hotel Terminus,59.330620164453535,18.059359475584003,Vasagatan 20,4345,,SE,Stockholm,Storstockholm,Sverige,Hotel,12.0,7.0,4.6,,,,Credit Cards: Yes,,Breakfast
161,161,4c59c940ec2520a1d3eb4f12,Colonial Hotel,59.3369756874506,18.052146056900586,Västmannagatan 13,5148,,SE,Stockholm,Storstockholm,Sverige,Hotel,6.0,1.0,4.7,,,,Credit Cards: Yes,,
162,162,4bc8e40b762beee15ea73d38,Vanadis Hotell,59.34747907607301,18.052375038824092,Sveavägen 142,6254,,SE,Stockholm,Storstockholm,Sverige,Hotel,2.0,3.0,4.7,,,,Credit Cards: Yes,,
163,163,4c9de9ae54c8a1cdbd10884b,Bredängs Camping,59.29609739752637,17.922580472937373,Stora Sällskapets Väg 60,9156,,SE,Skärholmen,Storstockholm,Sverige,Campground,3.0,11.0,7.2,,,,,,
164,164,4c81cc16e602b1f779cc967a,Villa Årsta,59.30010854990623,18.032221426925464,Svärdlångsvägen 44-46,3008,,SE,Stockholm,Storstockholm,Sverige,Bed & Breakfast,1.0,1.0,,,,,,,
165,165,4f7af039e4b0b515864544a9,Zinkensdamm Hostel,59.3148476415149,18.0442330035108,Zinkens Väg 20,3255,,SE,Stockholm,Storstockholm,Sverige,Hostel,6.0,8.0,6.1,,Yes,,Credit Cards: Yes,,
166,166,4fa396c3e4b0ace4729b2ee3,Old Town Hostel,59.32445123880507,18.0686624608291,Stora Nygatan 22,3537,,SE,Stockholm,Storstockholm,Sverige,Hostel,7.0,8.0,6.1,,,,Credit Cards: Yes,,
167,167,5903215a396de02ff81ee68b,&restaurang,59.336301,18.063852,Apelbergsgatan 40,4884,,SE,Stockholm,Storstockholm,Sverige,Restaurant,1.0,4.0,,2.0,Yes,,Credit Cards: Yes,No,
168,168,4e005ca762843b639cf813fc,Three Crown Bed & Breakfast,59.330932,18.048423,Kungsholmsgatan 13 A,4611,,SE,Stockholm,Storstockholm,Sverige,Bed & Breakfast,1.0,4.0,,,,,,,
169,169,4cf18bdf1d18a143aa2a54ec,Stockholm Hostel,59.3352704850521,18.03101814858779,Alströmergatan 15,5517,,SE,Stockholm,Storstockholm,Sverige,Hostel,22.0,29.0,6.2,,,,Credit Cards: Yes (incl. American Express),,
170,170,4b7da330f964a5206ccb2fe3,Crafoord Place,59.33728509350648,18.04665143846065,Hälsobrunnsgatan 10,5296,,SE,Stockholm,Storstockholm,Sverige,Hostel,3.0,8.0,6.1,,Yes,,Credit Cards: Yes,,
171,171,4e4a1d21a80997a2dbee4b59,Hostel Bed And Breakfast,59.342239799999994,18.057848100000005,Rehnsgatan 21,5608,,SE,Stockholm,Storstockholm,Sverige,Hostel,1.0,0.0,,,Yes,,Credit Cards: Yes (incl. Visa & MasterCard),,Breakfast
172,172,52cb0cbf11d252d40d34c59e,Ånedin ShipHostel,59.3248919713829,18.076259082596486,Tullhus 1,3508,,SE,Stockholm,Storstockholm,Sverige,Hostel,10.0,14.0,5.7,,,,Credit Cards: Yes,,
173,173,4bbc2f68ed7776b0b9693f51,Stockholm Waterfront Congress Centre,59.32947785702141,18.05620416990301,Nils Ericson Plan 4,4286,,SE,Stockholm,Storstockholm,Sverige,Convention Center,13.0,76.0,,,,,,,
174,174,4c090d39340720a1880c8493,Mosebacke Hostel,59.31711822150154,18.07596774312768,Högbergsgatan 26,2653,,SE,Stockholm,Storstockholm,Sverige,Hostel,7.0,6.0,5.5,,,,Credit Cards: Yes (incl. American Express & MasterCard),,Breakfast
175,175,4c2d070a11cb9c746ab772b3,Lunda pensionat,59.318473100000006,18.047946,Lundagatan 31,3430,,SE,Stockholm,Storstockholm,Sverige,Hostel,1.0,5.0,,,,,Credit Cards: Yes,,
176,176,4ba57e2af964a520780c39e3,Best Hostel Old Town,59.32513456414334,18.070326386797984,Trångsund 12,3590,,SE,Stockholm,Storstockholm,Sverige,Hostel,2.0,2.0,,,,,Credit Cards: Yes,,
177,177,51399405e4b004aa4dbc952c,Stocholm Inn Hotell,59.33548974902004,18.06006627063572,Trångsund 12,4850,,SE,Stockholm,Storstockholm,Sverige,Hostel,0.0,2.0,,,,,,,
178,178,4bdf35007ea362b5bd6643c4,Acco Hostel Stockholm,59.31676879189087,18.046022416299135,Ansgariegatan 10,3348,,SE,Stockholm,Storstockholm,Sverige,Hostel,14.0,13.0,5.2,,Yes,,,,
179,179,4c388015dfb0e21e319faea8,Gustaf Af Klint,59.31970954758251,18.076737476345013,Stadsgårdens Kajplatser 153,2932,,SE,Stockholm,Storstockholm,Sverige,Hostel,5.0,0.0,4.9,,Yes,,Credit Cards: Yes,,
180,180,4ce4eee7637c6ea8d90a5b42,City Lodge,59.3332529,18.0589277,Klara norra kyrkogata 15,4631,,SE,Stockholm,Storstockholm,Sverige,Hostel,5.0,4.0,5.1,,,,Credit Cards: Yes,,
181,181,4adcdaedf964a520525a21e3,Diplomat Tea House,59.332086399999994,18.0799406,Strandvägen 7C,4289,,SE,Stockholm,Storstockholm,Sverige,Café,1.0,2.0,,1.0,,,,,
182,182,4c64ecaae0c4be9affef8658,Lodge 32,59.32928047643078,18.041723538507387,Hantverkargatan 32,4629,,SE,Stockholm,Storstockholm,Sverige,Hostel,13.0,8.0,4.7,,,,Credit Cards: Yes,,
183,183,4baf3310f964a5209af03be3,The Bishops Arms,59.346635295735645,18.040020738956088,Sankt Eriksgatan 115,6401,,SE,Stockholm,Storstockholm,Sverige,Pub,16.0,37.0,5.8,1.0,,Delivery,Credit Cards: Yes,Yes,"Dinner, Happy Hour, "
184,184,50eda929e4b0ffbaae0512c7,Nosh and Chow,59.33579083251689,18.071118111179253,Norrlandsgatan 24,4749,,SE,Stockholm,Storstockholm,Sverige,Cocktail Bar,63.0,296.0,7.9,3.0,Yes,No Delivery,Credit Cards: Yes,Yes,
185,185,5aaad6d7f62f2b4c4bc4b6c2,Hobo Bar & Restaurant,59.3307658011238,18.066880346186167,Brunkebergstorg 4,4244,,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,8.0,35.0,7.5,,Yes,,Credit Cards: Yes,,"Breakfast, Lunch, Dinner, "
